"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Aquilaria beccariana","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",88301768,"2018-02-22","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"455000",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Palisan","Aquilaria filaria","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",88305753,"2018-02-22","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Giant Freshwater Whipray","Urogymnus polylepis","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",104294071,"2021-01-25","EN",3.1,"A2bcd","A2bcd","Extant","Native",9,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1.11111111111111,3,0,0,NA,6.66666666666667,403
"Meranti menalit","Shorea ferruginea","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",120269862,"2017-10-05","VU",3.1,"A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"384800",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Tampoi","Baccaurea costulata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",120455618,"2017-10-12","VU",3.1,"A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1068000",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Simpoh jangkang","Dillenia borneensis","TRACHEOPHYTA","MAGNOLIOPSIDA","DILLENIALES","DILLENIACEAE",120455633,"2018-08-01","VU",3.1,"A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"331000",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Kambalitan Hitam","Mezzettia umbellata","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",120455673,"2017-10-16","VU",3.1,"A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"429100",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
NA,"Monocarpia euneura","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",120455678,"2017-10-16","VU",3.1,"A2c","A2c","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"420000",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
NA,"Gonystylus affinis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",121993381,"2018-01-24","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Japanese Roughshark","Oxynotus japonicus","CHORDATA","CHONDRICHTHYES","SQUALIFORMES","OXYNOTIDAE",124429948,"2019-08-30","VU",3.1,"A2d","A2d","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Indonesian Bambooshark","Chiloscyllium hasselti","CHORDATA","CHONDRICHTHYES","ORECTOLOBIFORMES","HEMISCYLLIIDAE",124506268,"2020-05-28","EN",3.1,"A2cd","A2cd","Extant","Native",9,"Decreasing",NA,"Yes",NA,NA,NA,"Unknown","No",NA,NA,NA,NA,2,1.11111111111111,3,0,0,NA,6.66666666666667,403
"Bepisang","Gonystylus keithii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",125630074,"2021-01-26","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing","Yes",NA,NA,"Yes",NA,NA,NA,NA,"188254",NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Dark Red Meranti","Shorea bullata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",149070799,"2019-06-30","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
NA,"Shorea andulensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",149071147,"2019-06-30","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Upun Penyau","Shorea geniculata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",149071410,"2019-06-30","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
NA,"Shorea isoptera","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",149071511,"2019-06-30","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Lun Paya","Shorea longiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",149071649,"2019-06-30","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
NA,"Acropora papillare","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165918560,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",18,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.555555555555556,6,0,0,NA,6.66666666666667,403
NA,"Anacropora reticulata","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",166014493,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",18,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.555555555555556,6,0,0,NA,6.66666666666667,403
"Borneo Camphorwood","Dryobalanops aromatica","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",173026192,"2017-05-26","VU",3.1,"A2cd","A2cd","Extant","Native",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Borneo Sand Skate","Okamejei cairae","CHORDATA","CHONDRICHTHYES","RAJIFORMES","RAJIDAE",176486211,"2020-05-06","VU",3.1,"A2d","A2d","Extant","Native",3,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,1,3.33333333333333,2,0,0,NA,6.66666666666667,403
"Cinnamon-headed Green-pigeon","Treron fulvicollis","CHORDATA","AVES","COLUMBIFORMES","COLUMBIDAE",218121204,"2022-08-01","VU",3.1,"A2cd+3cd+4cd","A2cd+3cd+4cd","Extant","Native",6,"Decreasing","Yes","Yes","Unknown","No","Yes","Unknown","No",NA,"3180000","U",NA,1,1.66666666666667,4,0,0,NA,6.66666666666667,403
"Long-tailed Parakeet","Belocercus longicaudus","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",258108195,"2024-04-29","VU",3.1,"A2cd+3cd+4cd","A2cd+3cd+4cd","Extant","Native",6,"Decreasing","Unknown","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"4365000",NA,NA,1,1.66666666666667,4,0,0,NA,6.66666666666667,403
NA,"Acropora abrolhosensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",110517562,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",19,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.526315789473684,6,0,0,NA,6.31578947368421,452
NA,"Montipora orientalis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165637028,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",19,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.526315789473684,6,0,0,NA,6.31578947368421,452
NA,"Anisoptera costata","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",2833752,"2017-02-20","EN",3.1,"A2acd","A2acd","Extant","Native",10,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"7468533",NA,NA,2,1,3,0,0,NA,6,454
"Sharpnose Whipray","Maculabatis macrura","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",104189052,"2020-05-06","EN",3.1,"A2d","A2d","Extant","Native",10,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,1,3,0,0,NA,6,454
NA,"Pocillopora ankeli","CNIDARIA","ANTHOZOA","SCLERACTINIA","POCILLOPORIDAE",165674276,"2023-10-27","EN",3.1,"A3ce","A3ce","Extant","Native",20,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,6,0,0,NA,6,454
NA,"Anacropora spinosa","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165693190,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",20,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,6,0,0,NA,6,454
NA,"Montipora cocosensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165902415,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",20,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,6,0,0,NA,6,454
NA,"Montipora altasepta","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",166017474,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",20,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,6,0,0,NA,6,454
"Southern Bluefin Tuna","Thunnus maccoyii","CHORDATA","ACTINOPTERYGII","PERCIFORMES","SCOMBRIDAE",170082633,"2021-01-15","EN",3.1,"A1bd","A1bd","Extant","Native",10,"Increasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,1,3,0,0,NA,6,454
"Longhorned Pygmy Devil Ray","Mobula eregoodoo","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",214376402,"2020-01-20","EN",3.1,"A2bd+3d","A2bd+3d","Extant","Native",20,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,6,0,0,NA,6,454
"Bentfin Devil Ray","Mobula thurstoni","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",279078290,"2025-06-17","CR",3.1,"A2bd+3d","A2bd+3d","Extant","Native",68,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.147058823529412,10,0,0,NA,5.88235294117647,462
"Podo Laut","Podocarpus polystachyus","TRACHEOPHYTA","PINOPSIDA","PINALES","PODOCARPACEAE",2985158,"2011-11-08","VU",3.1,"A4ac","A4ac","Extant","Native",7,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.42857142857143,4,0,0,NA,5.71428571428571,463
"Tiger-tail Seahorse","Hippocampus comes","CHORDATA","ACTINOPTERYGII","SYNGNATHIFORMES","SYNGNATHIDAE",128958172,"2013-09-15","VU",3.1,"A2bd+4bd","A2bd+4bd","Extant","Native",7,"Decreasing","Yes",NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,1,1.42857142857143,4,0,0,NA,5.71428571428571,463
NA,"Acropora willisae","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165636494,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",21,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.476190476190476,6,0,0,NA,5.71428571428571,463
NA,"Acropora kirstyae","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165710754,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",21,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.476190476190476,6,0,0,NA,5.71428571428571,463
NA,"Alveopora ocellata","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165840219,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",21,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.476190476190476,6,0,0,NA,5.71428571428571,463
NA,"Montipora turtlensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165896700,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",21,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.476190476190476,6,0,0,NA,5.71428571428571,463
"Southeast Asian Box Turtle","Cuora amboinensis","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE",3078812,"2018-03-12","EN",3.1,"A2d","A2d","Extant","Native",11,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.909090909090909,3,0,0,NA,5.45454545454545,469
NA,"Acropora chesterfieldensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165912070,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",22,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.454545454545455,6,0,0,NA,5.45454545454545,469
NA,"Caulastraea echinulata","CNIDARIA","ANTHOZOA","SCLERACTINIA","MERULINIDAE",165920165,"2023-10-24","EN",3.1,"A3ce","A3ce","Extant","Native",22,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.454545454545455,6,0,0,NA,5.45454545454545,469
NA,"Seriatopora aculeata","CNIDARIA","ANTHOZOA","SCLERACTINIA","POCILLOPORIDAE",165933739,"2023-10-27","EN",3.1,"A3ce","A3ce","Extant","Native",22,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.454545454545455,6,0,0,NA,5.45454545454545,469
"Bush Coral","Seriatopora guttata","CNIDARIA","ANTHOZOA","SCLERACTINIA","POCILLOPORIDAE",165974960,"2023-10-27","EN",3.1,"A3ce","A3ce","Extant","Native",22,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.454545454545455,6,0,0,NA,5.45454545454545,469
"Sicklefin Devil Ray","Mobula tarapacana","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",279077133,"2025-06-18","CR",3.1,"A2bd+3d","A2bd+3d","Extant","Native",74,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.135135135135135,10,0,0,NA,5.40540540540541,474
"Bottlenose Wedgefish","Rhynchobatus australiae","CHORDATA","CHONDRICHTHYES","RHINOPRISTIFORMES","RHINIDAE",68643043,"2018-12-03","CR",3.1,"A2bd","A2bd","Extant","Native",38,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.263157894736842,5,0,0,NA,5.26315789473684,475
NA,"Pterocarpus indicus","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",2835450,"2018-01-10","EN",3.1,"A3cd+4cd","A3cd+4cd","Extant","Native",23,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,476
NA,"Alveopora marionensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165619481,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",23,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,476
NA,"Pocillopora ligulata","CNIDARIA","ANTHOZOA","SCLERACTINIA","POCILLOPORIDAE",165692786,"2023-10-27","EN",3.1,"A3ce","A3ce","Extant","Native",23,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,476
NA,"Ctenactis albitentaculata","CNIDARIA","ANTHOZOA","SCLERACTINIA","FUNGIIDAE",165712038,"2022-07-11","EN",3.1,"A3c","A3c","Extant","Native",23,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,476
NA,"Montipora samarensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165871806,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",23,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.434782608695652,6,0,0,NA,5.21739130434783,476
NA,"Shorea foxworthyi","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",2807974,"2017-03-07","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1161488",NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Vatica pauciflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",2833358,"2017-03-14","VU",3.1,"A2cd","A2cd","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1-3000000",NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Nageia motleyi","TRACHEOPHYTA","PINOPSIDA","PINALES","PODOCARPACEAE",2982299,"2012-02-17","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Avicennia rumphiana","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","ACANTHACEAE",7613129,"2008-03-07","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Knema hookeriana","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","MYRISTICACEAE",9875170,"1998-01-01","VU",2.3,"A1c","A2c","Extant","Native",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,481
"Whitehead’s Sundaic Maxomys","Maxomys whiteheadi","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22455267,"2016-02-04","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,NA,NA,"Yes",NA,NA,NA,NA,"3031050",NA,NA,1,2.5,2,0,0,NA,5,481
"Rajah Sundaic Maxomys","Maxomys rajah","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22455724,"2016-02-04","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2885857",NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Dalbergia latifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",67777757,"2020-08-01","VU",3.1,"A1cd","A1cd","Extant","Native",4,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"9313133",NA,NA,1,2.5,2,0,0,NA,5,481
"Borneo Ironwood","Eusideroxylon zwageri","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",68076738,"2023-05-18","VU",3.1,"A2cde","A2cde","Extant","Native",4,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1639489",NA,NA,1,2.5,2,0,0,NA,5,481
"Bintawak","Artocarpus anisophyllus","TRACHEOPHYTA","MAGNOLIOPSIDA","ROSALES","MORACEAE",86528596,"2017-09-29","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1044000",NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Gobiodon fulvus","CHORDATA","ACTINOPTERYGII","GOBIIFORMES","GOBIIDAE",123494792,"2018-06-28","VU",3.1,"A2c","A2c","Extant","Native",4,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.5,2,0,0,NA,5,481
"Bearded Pig","Sus barbatus","CHORDATA","MAMMALIA","ARTIODACTYLA","SUIDAE",123793370,"2016-02-22","VU",3.1,"A2cd","A2cd","Extant","Native",4,"Decreasing",NA,"Yes",NA,"Yes","Unknown",NA,NA,NA,"1790126",NA,NA,1,2.5,2,0,0,NA,5,481
"Honeycomb Whipray","Himantura undulata","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","DASYATIDAE",124516589,"2020-05-06","EN",3.1,"A2d","A2d","Extant","Native",12,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,0.833333333333333,3,0,0,NA,5,481
NA,"Bridelia cinnamomea","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",149822301,"2020-02-20","VU",3.1,"A2c","A2c","Extant","Native",4,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"2051443",NA,NA,1,2.5,2,0,0,NA,5,481
NA,"Montipora corbettensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165856842,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",24,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.416666666666667,6,0,0,NA,5,481
NA,"Montipora capricornis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165882264,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",24,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.416666666666667,6,0,0,NA,5,481
NA,"Anacropora pillai","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165932643,"2023-04-27","VU",3.1,"A3ce","A3ce","Extant","Native",8,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.25,4,0,0,NA,5,481
NA,"Montipora cebuensis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165979810,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",24,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.416666666666667,6,0,0,NA,5,481
NA,"Millepora latifolia","CNIDARIA","HYDROZOA","ANTHOATHECATA","MILLEPORIDAE",179620663,"2022-07-11","VU",3.1,"A3ce","A3ce","Extant","Native",8,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.25,4,0,0,NA,5,481
"Siberian Sandplover","Charadrius mongolus","CHORDATA","AVES","CHARADRIIFORMES","CHARADRIIDAE",234712764,"2023-08-01","EN",3.1,"A2bce+4bce","A2bce+4bce","Extant","Native",24,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","No","No",NA,"3200000","18000-50000",NA,2,0.416666666666667,6,0,0,NA,5,481
NA,"Acropora stoddarti","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165630875,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
NA,"Seriatopora stellata","CNIDARIA","ANTHOZOA","SCLERACTINIA","POCILLOPORIDAE",165670311,"2023-10-27","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
NA,"Montipora friabilis","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165735311,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
NA,"Isopora brueggemanni","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165759263,"2023-03-29","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
NA,"Acropora tortuosa","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165796730,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
NA,"Astreopora macrostoma","CNIDARIA","ANTHOZOA","SCLERACTINIA","ACROPORIDAE",165823210,"2023-04-27","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
"Lobed Cactus Coral","Lobophyllia diminuta","CNIDARIA","ANTHOZOA","SCLERACTINIA","LOBOPHYLLIIDAE",165977631,"2022-07-11","EN",3.1,"A3ce","A3ce","Extant","Native",25,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
"Shorthorned Pygmy Devil Ray","Mobula kuhlii","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MOBULIDAE",214405747,"2020-01-20","EN",3.1,"A2bd+3d","A2bd+3d","Extant","Native",25,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.4,6,0,0,NA,4.8,501
"Asian Elephant","Elephas maximus","CHORDATA","MAMMALIA","PROBOSCIDEA","ELEPHANTIDAE",45818198,"2019-09-18","EN",3.1,"A2c","A2c","Extant","Native",13,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"11317030",NA,NA,2,0.769230769230769,3,0,0,NA,4.61538461538462,509
"Zonetail Butterfly Ray","Gymnura zonura","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","GYMNURIDAE",124439689,"2020-09-11","EN",3.1,"A2d","A2d","Extant","Native",13,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,0.769230769230769,3,0,0,NA,4.61538461538462,509
"Mottled Eagle Ray","Aetomylaeus maculatus","CHORDATA","CHONDRICHTHYES","MYLIOBATIFORMES","MYLIOBATIDAE",124440727,"2020-04-29","EN",3.1,"A2d","A2d","Extant","Native",13,"Decreasing",NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,2,0.769230769230769,3,0,0,NA,4.61538461538462,509
